ticker,weekly,open,high,low,close,adj_close,volume,date
AVGO,2009-51,1.6689999997615814,1.6854999959468842,1.6490000188350677,1.6694999933242798,1.1898595392704012,1778250.0,2009-12-21
AVGO,2009-52,1.7297499775886536,1.7887499928474426,1.726749986410141,1.7722500264644623,1.2630899250507355,4703250.0,2009-12-28
AVGO,2010-01,1.882800006866455,1.9181999921798707,1.843999981880188,1.904200005531311,1.3571314096450806,3869200.0,2010-01-04
AVGO,2010-02,1.8868000030517578,1.9016000032424927,1.8464000225067139,1.8676000118255616,1.3310464143753051,7194800.0,2010-01-11
AVGO,2010-03,1.7839999794960022,1.8177500069141388,1.7477500140666962,1.7830000221729279,1.2707516849040985,4593000.0,2010-01-19
AVGO,2010-04,1.7521999835968018,1.7869999885559082,1.7210000276565551,1.7584000110626221,1.2532189607620239,39075400.0,2010-01-25
AVGO,2010-05,1.7412000179290772,1.7616000175476074,1.7155999898910523,1.7447999954223632,1.243526291847229,10967000.0,2010-02-01
AVGO,2010-06,1.6943999767303466,1.725,1.6698000192642213,1.7057999849319458,1.215730881690979,3598200.0,2010-02-08
AVGO,2010-07,1.7492499947547913,1.7557500004768372,1.7274999916553497,1.7467500269412994,1.2449161112308502,4417250.0,2010-02-16
AVGO,2010-08,1.7679999828338624,1.7905999660491942,1.748400044441223,1.7742000341415405,1.2644797563552856,12238800.0,2010-02-22
AVGO,2010-09,1.8740000009536744,1.9275999784469604,1.8522000074386598,1.8870000123977662,1.3448726415634156,7379800.0,2010-03-01
AVGO,2010-10,1.9613999843597412,1.9894000053405763,1.9365999937057494,1.9581999778747559,1.395617413520813,5165400.0,2010-03-08
AVGO,2010-11,1.9723999738693236,1.9902000188827516,1.9383999824523925,1.977999997138977,1.4097289085388183,2997200.0,2010-03-15
AVGO,2010-12,1.9891999959945679,2.012000012397766,1.9638000011444092,1.9868000268936157,1.416000747680664,4034600.0,2010-03-22
AVGO,2010-13,2.036250054836273,2.059750020503998,2.0040000081062317,2.0415000319480896,1.4549855887889862,4091500.0,2010-03-29
AVGO,2010-14,2.038000059127808,2.057799959182739,2.0019999742507935,2.0306000232696535,1.4472171068191528,2661800.0,2010-04-05
AVGO,2010-15,2.0796000003814696,2.1185999870300294,2.063800024986267,2.111200046539307,1.5046610116958619,3920800.0,2010-04-12
AVGO,2010-16,2.1983999729156496,2.2246000289916994,2.139799976348877,2.1826000213623047,1.555548119544983,5420400.0,2010-04-19
AVGO,2010-17,2.145800018310547,2.1734000205993653,2.0924000263214113,2.1142000198364257,1.5067991495132447,2996600.0,2010-04-26
AVGO,2010-18,2.0073999881744387,2.031599998474121,1.9288000106811523,1.9850000143051147,1.4147178888320924,6245000.0,2010-05-03
AVGO,2010-19,2.0425999641418455,2.0789999961853027,2.014199995994568,2.0561999797821047,1.4654623031616212,4523800.0,2010-05-10
AVGO,2010-20,2.007200002670288,2.0446000576019285,1.955399990081787,2.0105999946594237,1.432962965965271,6291800.0,2010-05-17
AVGO,2010-21,2.002199959754944,2.055999994277954,1.9579999923706055,2.012600040435791,1.4343884468078614,7936000.0,2010-05-24
AVGO,2010-22,2.0864999890327454,2.1385000348091125,2.0579999685287476,2.099250018596649,1.4961442947387695,5699750.0,2010-06-01
AVGO,2010-23,2.12140007019043,2.160999965667725,2.1009999752044677,2.1332000255584718,1.5203406095504761,9066000.0,2010-06-07
AVGO,2010-24,2.253999948501587,2.311399984359741,2.215399980545044,2.2605999946594237,1.6111391544342042,17134000.0,2010-06-14
AVGO,2010-25,2.2574000358581543,2.277799940109253,2.156999969482422,2.2100000381469727,1.5750763177871705,28842800.0,2010-06-21
AVGO,2010-26,2.130200004577637,2.153999996185303,2.0700000286102296,2.1351999759674074,1.5217657566070557,10683600.0,2010-06-28
AVGO,2010-27,2.1515000462532043,2.197749972343445,2.102500021457672,2.1584999561309814,1.5383716821670532,6562500.0,2010-07-06
AVGO,2010-28,2.231999969482422,2.273799991607666,2.1939999580383303,2.2353999614715576,1.593178915977478,6384400.0,2010-07-12
AVGO,2010-29,2.2236000061035157,2.257800006866455,2.189799976348877,2.2354000568389893,1.5931790351867676,6426800.0,2010-07-19
AVGO,2010-30,2.232200002670288,2.2492000102996825,2.167199993133545,2.2110000610351563,1.5757890224456788,5608000.0,2010-07-26
AVGO,2010-31,2.2011999607086183,2.252600002288818,2.174400043487549,2.2220000267028808,1.5836286783218383,5560800.0,2010-08-02
AVGO,2010-32,2.132599973678589,2.1588000297546386,2.08219997882843,2.11659996509552,1.5085097789764403,17438200.0,2010-08-09
AVGO,2010-33,2.033200001716614,2.064600038528442,2.0152000427246093,2.046600008010864,1.4586203336715697,8199000.0,2010-08-16
AVGO,2010-34,2.0366000175476073,2.0628000259399415,2.002999997138977,2.036799955368042,1.4516357898712158,9241200.0,2010-08-23
AVGO,2010-35,2.0538000106811523,2.0884000301361083,2.026999998092651,2.063600015640259,1.4707362413406373,6325000.0,2010-08-30
AVGO,2010-36,2.025499999523163,2.0407499969005585,1.9539999663829803,1.9745000004768372,1.407234400510788,14008500.0,2010-09-07
AVGO,2010-37,1.9162000179290772,1.9865999698638916,1.891599988937378,1.9449999809265137,1.3862097024917603,11760800.0,2010-09-13
AVGO,2010-38,2.074399995803833,2.1555999755859374,2.0491999864578245,2.1013999462127684,1.4976765155792235,10945200.0,2010-09-20
AVGO,2010-39,2.2276000022888183,2.2538000106811524,2.206999969482422,2.23439998626709,1.592466378211975,6776800.0,2010-09-27
AVGO,2010-40,2.2490000247955324,2.2723999977111817,2.2063999652862547,2.242399978637695,1.598167848587036,8304000.0,2010-10-04
AVGO,2010-41,2.228800058364868,2.2462000370025637,2.180999994277954,2.2294000148773194,1.588902759552002,7810800.0,2010-10-11
AVGO,2010-42,2.237400007247925,2.2570000648498536,2.2087999820709228,2.2331999778747558,1.5916109085083008,4323000.0,2010-10-18
AVGO,2010-43,2.323600006103516,2.386999988555908,2.2937999725341798,2.361799955368042,1.683264708518982,11927600.0,2010-10-25
AVGO,2010-44,2.46080002784729,2.5001999855041506,2.4284000396728516,2.464999961853027,1.7568156480789185,6918000.0,2010-11-01
AVGO,2010-45,2.4907999992370606,2.5374000549316404,2.45,2.505200004577637,1.7854670524597167,6539200.0,2010-11-08
AVGO,2010-46,2.51080002784729,2.53439998626709,2.4703999519348145,2.5001999855041506,1.781902813911438,5431200.0,2010-11-15
AVGO,2010-47,2.5899999737739563,2.638000011444092,2.580750048160553,2.6325000524520874,1.8761933743953705,7509750.0,2010-11-22
AVGO,2010-48,2.7085999965667726,2.756599998474121,2.6403999805450438,2.697000026702881,1.9221628427505493,25284200.0,2010-11-29
AVGO,2010-49,2.580800008773804,2.622599983215332,2.5471999645233154,2.598400020599365,1.8518905639648438,44706400.0,2010-12-06
AVGO,2010-50,2.677400064468384,2.727400016784668,2.6435999870300293,2.7015999794006347,1.9305604696273804,20093600.0,2010-12-13
AVGO,2010-51,2.7980000376701355,2.8295000195503235,2.7667499780654907,2.7989999651908875,2.0001621544361115,11259250.0,2010-12-20
AVGO,2010-52,2.857200050354004,2.8848000526428224,2.816600036621094,2.85959997177124,2.043466901779175,7687000.0,2010-12-27
AVGO,2011-01,2.817199945449829,2.8441999435424803,2.7590000152587892,2.811800003051758,2.0093092918395996,11721400.0,2011-01-03
AVGO,2011-02,2.868400001525879,2.9082000255584717,2.816200017929077,2.873400020599365,2.053328609466553,12790800.0,2011-01-10
AVGO,2011-03,2.7832500338554382,2.809499979019165,2.7419999837875366,2.774500012397766,1.9826548099517822,40857500.0,2011-01-18
AVGO,2011-04,2.8444000244140626,2.871000051498413,2.781399965286255,2.8326000213623046,2.0241730213165283,20455200.0,2011-01-24
AVGO,2011-05,2.890999984741211,2.9716000080108644,2.8745999336242676,2.9438000202178953,2.1036367416381836,15613000.0,2011-01-31
AVGO,2011-06,3.2004000663757326,3.2605999946594237,3.1555999755859374,3.224799966812134,2.304438066482544,30026000.0,2011-02-07
AVGO,2011-07,3.3896000385284424,3.434000015258789,3.3550000190734863,3.392199993133545,2.4240626811981203,21683200.0,2011-02-14
AVGO,2011-08,3.3077499866485596,3.3737499713897705,3.212750017642975,3.3070000410079956,2.3631786108016968,26963250.0,2011-02-22
AVGO,2011-09,3.290999984741211,3.3154000282287597,3.244599962234497,3.286199998855591,2.3483150005340576,39508800.0,2011-02-28
AVGO,2011-10,3.169000005722046,3.2015999794006347,3.0992000579833983,3.1521999835968018,2.2525588035583497,25913400.0,2011-03-07
AVGO,2011-11,3.0523999691009522,3.0868000030517577,2.9619999885559083,3.0254000186920167,2.1652384757995606,26754800.0,2011-03-14
AVGO,2011-12,3.101800012588501,3.119799995422363,3.0550000190734865,3.0926000595092775,2.215673494338989,13996000.0,2011-03-21
AVGO,2011-13,3.129200029373169,3.158000040054321,3.0766000270843508,3.121399927139282,2.2363070487976073,14926600.0,2011-03-28
AVGO,2011-14,3.2041999816894533,3.2591999530792237,3.1378000259399412,3.2015999794006347,2.2937661170959474,17105400.0,2011-04-04
AVGO,2011-15,3.174399995803833,3.214200019836426,3.104200029373169,3.1642000675201416,2.266971302032471,12074000.0,2011-04-11
AVGO,2011-16,3.200249969959259,3.234250009059906,3.1607500314712524,3.2132500410079956,2.3021126985549927,8694250.0,2011-04-18
AVGO,2011-17,3.2723999500274656,3.321999931335449,3.2318000316619875,3.2865999698638917,2.354663610458374,8443200.0,2011-04-25
AVGO,2011-18,3.3125999927520753,3.363599967956543,3.2533999919891357,3.3199999809265135,2.378592920303345,10717600.0,2011-05-02
AVGO,2011-19,3.551800012588501,3.5874000072479246,3.509999990463257,3.541800022125244,2.5375001430511475,14940600.0,2011-05-09
AVGO,2011-20,3.4546000003814696,3.4887999534606933,3.4110000133514404,3.4472000122070314,2.4697248458862306,9440800.0,2011-05-16
AVGO,2011-21,3.3638000011444094,3.417799949645996,3.273799991607666,3.3592000007629395,2.406677484512329,31131600.0,2011-05-23
AVGO,2011-22,3.380750000476837,3.41525000333786,3.3299999833106995,3.3742499947547913,2.417459785938263,51238250.0,2011-05-31
AVGO,2011-23,3.403800058364868,3.429199981689453,3.3407999992370607,3.375800037384033,2.4185702323913576,25579800.0,2011-06-06
AVGO,2011-24,3.375200033187866,3.4076000213623048,3.3014000415802003,3.3423999309539796,2.3983983993530273,21213800.0,2011-06-13
AVGO,2011-25,3.413200044631958,3.514800024032593,3.368400049209595,3.483200025558472,2.502097225189209,43343800.0,2011-06-20
AVGO,2011-26,3.6928000450134277,3.7775999546051025,3.6562000274658204,3.7353999614715576,2.6832608222961425,24144000.0,2011-06-27
AVGO,2011-27,3.8690000772476196,3.8955000042915344,3.809250056743622,3.866499960422516,2.7774340510368347,16291250.0,2011-07-05
AVGO,2011-28,3.623400020599365,3.681400012969971,3.544199991226196,3.577400016784668,2.5697638988494873,20961800.0,2011-07-11
AVGO,2011-29,3.5894000053405763,3.675000047683716,3.549399995803833,3.6220000267028807,2.6018016815185545,16027000.0,2011-07-18
AVGO,2011-30,3.5377999782562255,3.5868000030517577,3.415399980545044,3.4929999351501464,2.509136772155762,33517400.0,2011-07-25
AVGO,2011-31,3.248200035095215,3.3148000240325928,3.1251999855041506,3.165399980545044,2.2738107681274413,26323800.0,2011-08-01
AVGO,2011-32,2.9336000442504884,3.044200038909912,2.8585999965667725,2.9564000606536864,2.1236796379089355,33809800.0,2011-08-08
AVGO,2011-33,3.0459999561309816,3.1151999950408937,2.9778000354766845,3.003599977493286,2.157584571838379,17842600.0,2011-08-15
AVGO,2011-34,3.0263999938964843,3.109200048446655,2.929200029373169,3.031400012969971,2.177554655075073,35419400.0,2011-08-22
AVGO,2011-35,3.233400058746338,3.317200040817261,3.175,3.235599994659424,2.3242380619049072,20302800.0,2011-08-29
AVGO,2011-36,3.1894999742507935,3.2829999923706055,3.161500036716461,3.2387499809265137,2.326500952243805,16202500.0,2011-09-06
AVGO,2011-37,3.4651999950408934,3.588199996948242,3.428600025177002,3.552799940109253,2.5552680015563967,27239400.0,2011-09-12
AVGO,2011-38,3.5751999855041503,3.676200008392334,3.4783999919891357,3.568599987030029,2.571178674697876,31517000.0,2011-09-19
AVGO,2011-39,3.3796000480651855,3.4151999950408936,3.310200023651123,3.3507999897003176,2.4142534732818604,51193600.0,2011-09-26
AVGO,2011-40,3.257800054550171,3.3047999858856203,3.1790000438690185,3.2533999919891357,2.3440768718719482,30409400.0,2011-10-03
AVGO,2011-41,3.3705999851226807,3.4513999938964846,3.3393999576568603,3.40799994468689,2.4554662704467773,34938000.0,2011-10-10
AVGO,2011-42,3.4914000034332275,3.5286000251770018,3.4151999950408936,3.46700005531311,2.4979756355285643,23973800.0,2011-10-17
AVGO,2011-43,3.429800033569336,3.4967999935150145,3.3312000274658202,3.4182000160217285,2.4628153800964356,37641400.0,2011-10-24
AVGO,2011-44,3.3254000186920165,3.4061999797821043,3.2817999839782717,3.3616000175476075,2.4220354080200197,24392800.0,2011-10-31
AVGO,2011-45,3.402400016784668,3.442999982833862,3.3335999965667726,3.398799991607666,2.4488378524780274,12664600.0,2011-11-07
AVGO,2011-46,3.2673999786376955,3.2965999603271485,3.1573999881744386,3.1848000049591065,2.2946508884429933,19820400.0,2011-11-14
AVGO,2011-47,2.9235000014305115,2.961750030517578,2.871750056743622,2.9067500233650208,2.0943154096603394,23293250.0,2011-11-21
AVGO,2011-48,2.950200080871582,3.0206000328063967,2.8980000019073486,2.9688000202178957,2.139022779464722,44408000.0,2011-11-28
AVGO,2011-49,3.0859999656677246,3.136399984359741,3.0332000255584717,3.08720006942749,2.2243295669555665,28831400.0,2011-12-05
AVGO,2011-50,2.898199987411499,2.950000047683716,2.8337999820709228,2.8970000743865967,2.0907646656036376,41012600.0,2011-12-12
AVGO,2011-51,2.8557999610900877,2.9127999782562255,2.79180006980896,2.853999948501587,2.064940094947815,25580200.0,2011-12-19
AVGO,2011-52,2.908749997615814,2.931749999523163,2.877250015735626,2.9014999866485596,2.0993072986602783,9988250.0,2011-12-27
AVGO,2012-01,2.880999982357025,2.9139999747276306,2.8297500014305115,2.8550000190734863,2.06566321849823,21929500.0,2012-01-03
AVGO,2012-02,3.0645999908447266,3.1420000076293944,3.0450000286102297,3.1064000129699707,2.2475571632385254,26313000.0,2012-01-09
AVGO,2012-03,3.302250027656555,3.3912500143051147,3.2797500491142273,3.325500011444092,2.4060823917388916,32766000.0,2012-01-17
AVGO,2012-04,3.395799970626831,3.432000017166138,3.3642000198364257,3.3907999992370605,2.4533281326293945,27251800.0,2012-01-23
AVGO,2012-05,3.4414000034332277,3.473000001907349,3.4115999698638917,3.4483999729156496,2.4950034618377686,26436000.0,2012-01-30
AVGO,2012-06,3.469599962234497,3.5079999923706056,3.433400011062622,3.467599964141846,2.5088947296142576,13929800.0,2012-02-06
AVGO,2012-07,3.5007999897003175,3.546600008010864,3.451599931716919,3.5079999446868895,2.538125228881836,17542800.0,2012-02-13
AVGO,2012-08,3.5992499589920044,3.671500027179718,3.5625000596046448,3.621999979019165,2.620606780052185,27928250.0,2012-02-21
AVGO,2012-09,3.699399995803833,3.748200035095215,3.6459999561309813,3.7104000091552733,2.6845664501190187,22890200.0,2012-02-27
AVGO,2012-10,3.5908000469207764,3.6327999591827393,3.5460000038146973,3.594000005722046,2.6003482818603514,17691800.0,2012-03-05
AVGO,2012-11,3.72519998550415,3.789400005340576,3.6907999515533447,3.740000009536743,2.709831190109253,16735200.0,2012-03-12
AVGO,2012-12,3.790999984741211,3.828399991989136,3.7670000553131104,3.8099999904632567,2.766319751739502,15169400.0,2012-03-19
AVGO,2012-13,3.8417999744415283,3.886599969863892,3.7958000183105467,3.8580000400543213,2.801171350479126,17640000.0,2012-03-26
AVGO,2012-14,3.825500011444092,3.852999985218048,3.7670000195503235,3.8019999265670776,2.7605115175247192,13400000.0,2012-04-02
AVGO,2012-15,3.744600009918213,3.800600004196167,3.7050000190734864,3.7457999706268312,2.71970682144165,13936000.0,2012-04-09
AVGO,2012-16,3.7008000373840333,3.7254000186920164,3.6110000133514406,3.6451999664306642,2.6466639041900635,29427000.0,2012-04-16
AVGO,2012-17,3.4254000663757322,3.4583999633789064,3.371799945831299,3.410999965667725,2.4766187191009523,30920600.0,2012-04-23
AVGO,2012-18,3.414400005340576,3.450399971008301,3.3395999908447265,3.3742000102996825,2.4498998641967775,18209200.0,2012-04-30
AVGO,2012-19,3.11419997215271,3.1480000019073486,3.081400012969971,3.1148000717163087,2.261557960510254,24861200.0,2012-05-07
AVGO,2012-20,3.0771999835968016,3.1191999912261963,3.037000036239624,3.060799980163574,2.2223496437072754,20253200.0,2012-05-14
AVGO,2012-21,3.173799991607666,3.2567999839782713,3.14060001373291,3.2272000312805176,2.3431676387786866,29502800.0,2012-05-21
AVGO,2012-22,3.3302500247955322,3.365249991416931,3.2352499961853027,3.2897499799728394,2.388582944869995,25862250.0,2012-05-29
AVGO,2012-23,3.1972000122070314,3.2730000019073486,3.1501999855041505,3.234000015258789,2.3481045246124266,29860800.0,2012-06-04
AVGO,2012-24,3.3691999912261963,3.4212000370025635,3.3218000411987303,3.3716000080108643,2.4523425102233887,19298400.0,2012-06-11
AVGO,2012-25,3.4676000595092775,3.5211999893188475,3.4354000091552734,3.480200004577637,2.538047170639038,28855000.0,2012-06-18
AVGO,2012-26,3.4526000022888184,3.5,3.425600004196167,3.474199962615967,2.5336710929870607,17918800.0,2012-06-25
AVGO,2012-27,3.5642499327659607,3.5867499709129333,3.506249964237213,3.5322499871253967,2.5760064125061035,13737500.0,2012-07-02
AVGO,2012-28,3.3396000385284426,3.369200038909912,3.2783999919891356,3.3109999656677247,2.4146524906158446,20036600.0,2012-07-09
AVGO,2012-29,3.3907999992370605,3.4552000045776365,3.3505999565124513,3.4177999973297117,2.4925398349761965,20533000.0,2012-07-16
AVGO,2012-30,3.484999990463257,3.536800003051758,3.4374000072479247,3.488999938964844,2.544464635848999,13985600.0,2012-07-23
AVGO,2012-31,3.6633999824523924,3.7211999893188477,3.622399997711182,3.66419997215271,2.6722346782684325,15709600.0,2012-07-30
AVGO,2012-32,3.724000024795532,3.755399990081787,3.701800012588501,3.7283999919891357,2.719054651260376,13711600.0,2012-08-06
AVGO,2012-33,3.687600040435791,3.711400032043457,3.623400020599365,3.655000019073486,2.6655252456665037,23458000.0,2012-08-13
AVGO,2012-34,3.629199981689453,3.656599998474121,3.5742000102996827,3.6179999828338625,2.638541555404663,16608000.0,2012-08-20
AVGO,2012-35,3.6216000080108643,3.654200029373169,3.5860000133514403,3.6246000289916993,2.6433552742004394,13503000.0,2012-08-27
AVGO,2012-36,3.6082500219345093,3.646250009536743,3.5417500138282776,3.596999943256378,2.6232268810272217,19110000.0,2012-09-04
AVGO,2012-37,3.5318000316619873,3.5631999492645265,3.4787999629974364,3.5064000129699706,2.5571539878845213,19672000.0,2012-09-10
AVGO,2012-38,3.4861999988555907,3.5401999950408936,3.4365999698638916,3.4950000762939455,2.5581082820892336,31105800.0,2012-09-17
AVGO,2012-39,3.3986000061035155,3.4736000537872314,3.3324000358581545,3.416800022125244,2.5031624317169188,37301800.0,2012-09-24
AVGO,2012-40,3.477199983596802,3.5068000316619874,3.425000047683716,3.450799989700317,2.5280714988708497,18196800.0,2012-10-01
AVGO,2012-41,3.3384000301361083,3.3634000778198243,3.2880000114440917,3.3194000244140627,2.431807041168213,17157200.0,2012-10-08
AVGO,2012-42,3.3735999584198,3.422600030899048,3.3323999881744384,3.3777999877929688,2.474591112136841,16199200.0,2012-10-15
AVGO,2012-43,3.334799957275391,3.367199993133545,3.296999979019165,3.3379999160766602,2.445433330535889,13040200.0,2012-10-22
AVGO,2012-44,3.387333313624064,3.436999956766764,3.3266666730244956,3.383333365122477,2.478645086288452,20266333.333333332,2012-10-31
AVGO,2012-45,3.4217999935150147,3.4760000228881838,3.3667999744415282,3.4176000118255616,2.5037487506866456,16425600.0,2012-11-05
AVGO,2012-46,3.3173999786376953,3.3431999683380127,3.26080002784729,3.282200002670288,2.404554080963135,13681400.0,2012-11-12
AVGO,2012-47,3.284500002861023,3.325250029563904,3.24700003862381,3.2982500195503235,2.41631281375885,11137000.0,2012-11-19
AVGO,2012-48,3.4139999866485597,3.485599994659424,3.3848000049591063,3.458400011062622,2.5336389541625977,23701000.0,2012-11-26
AVGO,2012-49,3.4796000480651856,3.5122000694274904,3.444600057601929,3.4726000308990477,2.5440420627593996,29458200.0,2012-12-03
AVGO,2012-50,3.4398000240325928,3.4511999130249023,3.3394000053405763,3.368400001525879,2.4723995685577393,56930400.0,2012-12-10
AVGO,2012-51,3.182000017166138,3.216200017929077,3.141599988937378,3.190199947357178,2.348704767227173,39174400.0,2012-12-17
AVGO,2012-52,3.116249978542328,3.146499991416931,3.084999978542328,3.1137500405311584,2.292419970035553,17874000.0,2012-12-24
AVGO,2012-53,3.132999897003174,3.177999973297119,3.0969998836517334,3.164999961853028,2.330150604248047,26644000.0,2012-12-31
AVGO,2013-00,3.248999993006388,3.29366668065389,3.2256666819254556,3.2583332856496177,2.3988661766052246,29041333.333333332,2013-01-02
AVGO,2013-01,3.286399984359741,3.3222000122070314,3.2612000465393067,3.301800012588501,2.43086724281311,31941800.0,2013-01-07
AVGO,2013-02,3.4254000186920166,3.467799949645996,3.402600049972534,3.4450000286102296,2.5362945556640626,30111600.0,2013-01-14
AVGO,2013-03,3.4209999442100525,3.4552499651908875,3.3977500200271606,3.4237499237060547,2.520650088787079,29064000.0,2013-01-22
AVGO,2013-04,3.4926000118255613,3.539200019836426,3.4769999980926514,3.522599983215332,2.593425750732422,36623200.0,2013-01-28
AVGO,2013-05,3.5395999908447267,3.574799966812134,3.497600030899048,3.530199956893921,2.5990206241607665,33801000.0,2013-02-04
AVGO,2013-06,3.532200050354004,3.559600019454956,3.492799997329712,3.5297999382019043,2.5987260818481444,29100400.0,2013-02-11
AVGO,2013-07,3.4730000495910645,3.5107499957084656,3.403500020503998,3.4492499828338623,2.5394235849380493,34618750.0,2013-02-19
AVGO,2013-08,3.373400020599365,3.4077999591827393,3.3163999557495116,3.3537999629974364,2.4691505432128906,33489000.0,2013-02-25
AVGO,2013-09,3.426200008392334,3.4673999786376952,3.4056000232696535,3.456400012969971,2.544687509536743,24510200.0,2013-03-04
AVGO,2013-10,3.571000003814697,3.621399974822998,3.5414000034332274,3.5871999740600584,2.6409857273101807,31208200.0,2013-03-11
AVGO,2013-11,3.556599998474121,3.5920000076293945,3.5190000534057617,3.5569999694824217,2.6243374824523924,27369400.0,2013-03-18
AVGO,2013-12,3.570249915122986,3.588249981403351,3.5385000705718994,3.571749985218048,2.643590569496155,13011250.0,2013-03-25
AVGO,2013-13,3.490399980545044,3.515799951553345,3.4269999980926515,3.4691999912261964,2.56768913269043,17923000.0,2013-04-01
AVGO,2013-14,3.4901999473571776,3.5349999904632567,3.4510000228881834,3.507200002670288,2.595814561843872,15517800.0,2013-04-08
AVGO,2013-15,3.3371999740600584,3.3652000427246094,3.2387999534606933,3.267799997329712,2.4186252117156983,37874200.0,2013-04-15
AVGO,2013-16,3.2197999954223633,3.257600021362305,3.176399993896484,3.226200008392334,2.3878355979919434,30014000.0,2013-04-22
AVGO,2013-17,3.2118000030517577,3.2390000343322756,3.1631999969482423,3.1956000328063965,2.3651874542236326,37889200.0,2013-04-29
AVGO,2013-18,3.3007999897003173,3.351800012588501,3.2847999572753905,3.3353999614715577,2.4686588287353515,23958200.0,2013-05-06
AVGO,2013-19,3.394599962234497,3.4287999629974366,3.3744000434875487,3.4027999877929687,2.5185441970825195,20005800.0,2013-05-13
AVGO,2013-20,3.438599967956543,3.4673999786376952,3.4086000442504885,3.4432000637054445,2.5484456539154055,22425600.0,2013-05-20
AVGO,2013-21,3.5607500076293945,3.6452499628067017,3.53424996137619,3.6105000376701355,2.672270894050598,39954000.0,2013-05-28
AVGO,2013-22,3.7354000091552733,3.764799976348877,3.6677999973297117,3.7228000164031982,2.755388593673706,27162600.0,2013-06-03
AVGO,2013-23,3.669399929046631,3.7182000160217283,3.6287999629974363,3.6760000228881835,2.727241849899292,24046800.0,2013-06-10
AVGO,2013-24,3.785599946975708,3.828600025177002,3.746399974822998,3.786999988555908,2.819360780715942,37562600.0,2013-06-17
AVGO,2013-25,3.7196000099182127,3.755200004577637,3.678999996185303,3.714799976348877,2.765609121322632,26579000.0,2013-06-24
AVGO,2013-26,3.8202500343322754,3.872500002384186,3.7862499952316284,3.837249994277954,2.856770932674408,24293500.0,2013-07-01
AVGO,2013-27,3.8089999675750734,3.8585999965667725,3.7633999824523925,3.8143999576568604,2.8397593021392824,17794400.0,2013-07-08
AVGO,2013-28,3.853000020980835,3.89980001449585,3.7987999439239504,3.825000047683716,2.8476511001586915,26320800.0,2013-07-15
AVGO,2013-29,3.732200050354004,3.76419997215271,3.691200017929077,3.7193999767303465,2.7690335273742677,16928800.0,2013-07-22
AVGO,2013-30,3.694000005722046,3.7194000720977782,3.66080002784729,3.7001999855041503,2.75473952293396,14510200.0,2013-07-29
AVGO,2013-31,3.717999982833862,3.7299999713897707,3.6872000217437746,3.7064000606536864,2.759355163574219,14758400.0,2013-08-05
