ticker,monthly,open,high,low,close,adj_close,volume,date
AVGO,2016-11,17.158142816452752,17.376190548851376,16.972571418398903,17.174571355183918,13.409653709048317,25548142.85714286,2016-11-01
AVGO,2016-12,17.65609514145624,17.799857185000466,17.410571234566824,17.601904642014276,13.789275623503185,31995000.0,2016-12-01
AVGO,2017-01,18.660999965667724,18.842350006103516,18.49355001449585,18.735749912261962,14.712229108810424,33175500.0,2017-01-03
AVGO,2017-02,20.78499994779888,20.924947437487152,20.568578920866315,20.804263265509356,16.336526368793688,23848736.842105262,2017-02-01
AVGO,2017-03,22.027434805165168,22.233000050420348,21.857478017392367,22.030521807463273,17.34023434182872,28819130.43478261,2017-03-01
AVGO,2017-04,21.752526433844317,21.916736903943512,21.599578857421875,21.753789299412777,17.159611651771947,19184052.63157895,2017-04-03
AVGO,2017-05,23.287636410106312,23.478408813476562,23.056181734258477,23.327181816101074,18.400719209150836,22904409.09090909,2017-05-01
AVGO,2017-06,24.45750028436834,24.670818415555086,24.06054574793035,24.317863551053133,19.22609233856201,37898545.45454545,2017-06-01
AVGO,2017-07,24.62300024032593,24.850850105285645,24.406500148773194,24.679350090026855,19.55022621154785,21244600.0,2017-07-03
AVGO,2017-08,24.972565111906633,25.211521895035453,24.676695865133535,24.951478045919668,19.76579773944357,26511260.86956522,2017-08-01
AVGO,2017-09,24.566800117492676,24.732250213623047,24.29394989013672,24.506950187683106,19.452852249145508,26968900.0,2017-09-01
AVGO,2017-10,24.61977265097878,24.87559093128551,24.40540885925293,24.692182020707563,19.640347307378594,24232090.90909091,2017-10-02
AVGO,2017-11,27.09057126726423,27.4451904296875,26.655761809576127,27.156095504760742,21.600162869408017,35944238.0952381,2017-11-01
AVGO,2017-12,26.358300113677977,26.572049808502197,25.914750194549562,26.21205005645752,20.91127691268921,33393450.0,2017-12-01
AVGO,2018-01,26.22790472848075,26.42804763430641,25.847714560372488,26.141190755934943,20.930742445446196,35849285.71428572,2018-01-02
AVGO,2018-02,24.383052725540963,24.806894603528473,24.074473732396175,24.401894820363896,19.538123080604954,38394263.15789474,2018-02-01
AVGO,2018-03,24.994999930972146,25.361095246814546,24.57885724022275,24.909380958193825,20.03923597789946,49002571.428571425,2018-03-01
AVGO,2018-04,23.8288570585705,24.065952391851518,23.435000192551385,23.723571323213122,19.2733340490432,35941047.61904762,2018-04-02
AVGO,2018-05,23.902545408769086,24.185454455288973,23.700863578102805,23.99890934337269,19.4970233223655,32379636.363636363,2018-05-01
AVGO,2018-06,25.863333202543714,26.084571656726656,25.610618954613095,25.85385731288365,21.12229565211705,36230428.571428575,2018-06-01
AVGO,2018-07,22.407857259114582,22.782428832281205,22.14466667175293,22.47880962916783,18.506966545468284,82839333.33333333,2018-07-02
AVGO,2018-08,21.299782960311227,21.492999864661176,21.0866524240245,21.290608862172004,17.528713723887567,30806217.391304348,2018-08-01
AVGO,2018-09,23.643368470041377,23.944631576538086,23.40652626439145,23.733157910798724,19.611590435630397,50708000.0,2018-09-04
AVGO,2018-10,23.377521763677183,23.648782481317934,22.980478369671367,23.266130364459492,19.298994147259258,32214782.608695652,2018-10-01
AVGO,2018-11,22.976381029401505,23.4557618640718,22.681142897832963,23.131095341273717,19.18698365347726,30729142.85714286,2018-11-01
AVGO,2018-12,24.545368495740387,25.05636847646613,24.117420999627363,24.52242078279194,20.443249752647,51482210.526315786,2018-12-03
AVGO,2019-01,25.31147611708868,25.70033327738444,24.975238073439826,25.398285911196755,21.289595740182058,35684809.52380952,2019-01-02
AVGO,2019-02,27.627894652517217,27.858789544356497,27.36352619371916,27.637473658511514,23.166548779136257,21846947.36842105,2019-02-01
AVGO,2019-03,28.347619011288597,28.68447630746024,28.026952380225772,28.345999944777716,23.844796952747163,34615428.571428575,2019-03-01
AVGO,2019-04,31.08423814319429,31.274523689633323,30.81542850676037,31.11223802112398,26.312158675420854,19412428.57142857,2019-04-01
AVGO,2019-05,28.779863704334606,29.092818346890535,28.39850000901656,28.71663657101718,24.28615665435791,29188409.09090909,2019-05-01
AVGO,2019-06,27.418899822235108,27.90359992980957,27.12569990158081,27.542449855804442,23.361428356170656,36855000.0,2019-06-03
AVGO,2019-07,29.046681837602094,29.316863666881215,28.746090628884055,29.001363667574797,24.762108889493074,23648045.454545453,2019-07-01
AVGO,2019-08,27.73113658211448,28.08386369185014,27.3060454455289,27.678681807084516,23.632769671353426,20580772.727272727,2019-08-01
AVGO,2019-09,28.65299997329712,28.917699909210206,28.26634998321533,28.633749961853027,24.525026988983154,25822950.0,2019-09-03
AVGO,2019-10,28.278739016989004,28.525043487548828,28.000521867171578,28.280869774196457,24.369124454000723,18333000.0,2019-10-01
AVGO,2019-11,31.1913498878479,31.5282000541687,30.967100048065184,31.294600009918213,26.966003322601317,20392100.0,2019-11-01
AVGO,2019-12,31.76728593735468,32.02242824009487,31.485809235345748,31.752714157104492,27.453147434052966,24647238.095238097,2019-12-02
AVGO,2020-01,31.239000047956193,31.505285808018275,30.823618934268044,31.12095242454892,27.088006519135973,27902047.61904762,2020-01-02
AVGO,2020-02,30.716894752100895,31.00089464689556,30.33584213256836,30.614947469610918,26.647573973003187,24146631.57894737,2020-02-03
AVGO,2020-03,23.147636326876555,24.242590817538176,22.17790920084173,23.246499841863457,20.352835828607734,54343454.54545455,2020-03-02
AVGO,2020-04,25.68666667029971,26.172095162527903,25.220952442714147,25.69371423267183,22.74422327677409,29523285.714285713,2020-04-01
AVGO,2020-05,27.251950168609618,27.59265022277832,26.871549987792967,27.23715000152588,24.11048173904419,20976750.0,2020-05-01
AVGO,2020-06,30.8189545544711,31.27895450592041,30.3640454899181,30.8573637008667,27.417764403603293,29648909.09090909,2020-06-01
AVGO,2020-07,31.429090933366254,31.710636138916016,31.04949985850941,31.37863644686612,28.06271422993053,17237863.636363637,2020-07-01
AVGO,2020-08,33.01128587268648,33.40952391851516,32.79923811412993,33.16409519740513,29.659494944981166,14773380.952380951,2020-08-03
AVGO,2020-09,35.98204803466797,36.602952321370445,35.497618720644994,36.04242833455404,32.34510003952753,24705190.476190478,2020-09-01
AVGO,2020-10,37.00890922546387,37.32422724637118,36.59872731295499,36.91122731295499,33.31160762093284,15335363.636363637,2020-10-01
AVGO,2020-11,37.77889995574951,38.25659999847412,37.38365001678467,37.82850017547607,34.13942785263062,15049850.0,2020-11-02
AVGO,2020-12,41.979454560713336,42.44850002635609,41.641454523259945,42.10945510864258,38.13876377452504,18254545.454545453,2020-12-01
AVGO,2021-01,44.915368933426706,45.46942078439813,44.41968476144891,44.95094720940841,40.912947604530736,16911421.05263158,2021-01-04
AVGO,2021-02,47.44521050704153,48.02415807623612,46.77242078279194,47.51863178453947,43.249975104081,16711684.210526315,2021-02-01
AVGO,2021-03,46.294000045112945,47.102173846700914,45.38834779158883,46.25269566411557,42.227900297745414,31509782.608695652,2021-03-01
AVGO,2021-04,47.31352379208519,47.67238071986607,46.7490474155971,47.26776195707775,43.357928503127326,19313476.19047619,2021-04-01
AVGO,2021-05,44.75054988861084,45.2223503112793,44.17430019378662,44.756550025939944,41.054437446594235,17750900.0,2021-05-03
AVGO,2021-06,46.94349982521751,47.310500231656164,46.47831830111417,46.882772792469375,43.12733199379661,17155590.90909091,2021-06-01
AVGO,2021-07,47.66604741414388,48.073904854910715,47.07047616867792,47.6456667582194,44.04668299357096,15398285.714285715,2021-07-01
AVGO,2021-08,48.4522727619518,48.80713653564453,48.04477258162065,48.46749981966886,44.80643792585893,12017181.818181818,2021-08-02
AVGO,2021-09,49.842047736758275,50.225523449125745,49.37114297775995,49.7865237281436,46.153944651285805,17761000.0,2021-09-01
AVGO,2021-10,50.227904728480745,50.76690455845424,49.86666688464937,50.38447625296457,46.91997528076172,16269190.476190476,2021-10-01
AVGO,2021-11,55.5860473996117,56.07104782831101,55.04971422467913,55.61247598557245,51.788490295410156,16366809.523809524,2021-11-01
AVGO,2021-12,62.07672708684748,63.00013611533425,61.38390974564986,62.3367730920965,58.19427074085582,27398000.0,2021-12-01
AVGO,2022-01,59.59745044708252,60.47234992980957,58.35959968566895,59.18015079498291,55.463388442993164,31350950.0,2022-01-03
AVGO,2022-02,58.5833162006579,59.66015805696186,57.830157832095495,58.7725261889006,55.08136548494038,23774578.94736842,2022-02-01
AVGO,2022-03,60.10960885752802,60.92756536732549,59.12769582997198,60.09969578618588,56.479555212933086,24041391.304347824,2022-03-01
AVGO,2022-04,59.269149971008304,60.14285049438477,58.35580005645752,59.01205005645752,55.67983551025391,21282300.0,2022-04-01
AVGO,2022-05,56.652047656831286,57.70904795328776,55.63076146443685,56.85499972388858,53.644586472284224,29038238.095238097,2022-05-02
AVGO,2022-06,53.1154291062128,53.51999973115467,52.164476122174946,52.652381170363654,49.82774788992746,22299142.85714286,2022-06-01
AVGO,2022-07,49.90165061950684,50.52094993591309,49.32164974212647,50.11075019836426,47.673142433166504,19726700.0,2022-07-01
AVGO,2022-08,53.97899975983993,54.49804322615914,53.19282598080842,53.8568695731785,51.237033678137735,17335000.0,2022-08-01
AVGO,2022-09,49.19971393403553,49.702142624627974,48.392761775425505,48.98300025576637,46.741393861316496,27310714.285714287,2022-09-01
AVGO,2022-10,45.14947618756975,45.94361877441406,44.473951975504555,45.17733346848261,43.34010024297805,22928571.42857143,2022-10-03
AVGO,2022-11,50.14019030616397,50.90857097080776,49.51166697910854,50.31961877005441,48.27326384044829,21940142.85714286,2022-11-01
AVGO,2022-12,54.83461888631185,55.44266655331566,54.29723757789249,54.924285525367374,52.88033149355934,25407761.904761903,2022-12-01
AVGO,2023-01,57.52014999389648,58.290950012207034,56.870849990844725,57.719849586486816,55.83456649780273,22279700.0,2023-01-03
AVGO,2023-02,59.44489469026264,60.15342090004369,58.93457894576223,59.59215826737253,57.64571822317023,19796947.36842105,2023-02-01
AVGO,2023-03,62.71065206113069,63.433652131453805,62.05930427882982,62.7574348449707,60.88001566347869,26201956.52173913,2023-03-01
AVGO,2023-04,62.69215814690841,63.2160002055921,62.12321090698242,62.71436831825658,61.1025918659411,16473947.368421054,2023-04-03
AVGO,2023-05,66.41209082169966,67.94450014287776,65.72868260470304,66.96599977666682,65.24495436928488,31949181.818181816,2023-05-01
AVGO,2023-06,83.3903329031808,84.60776083809989,82.41899944487072,83.65780893961589,81.67487444196429,35112523.809523806,2023-06-01
AVGO,2023-07,88.70984916687011,89.64224967956542,87.90974922180176,88.8330005645752,87.01106872558594,24457300.0,2023-07-03
AVGO,2023-08,86.68669625987177,87.83386893894361,85.4103473165761,86.67417410145636,84.89651820970619,21895173.913043477,2023-08-01
AVGO,2023-09,84.64864997863769,85.5090503692627,83.54500160217285,84.54064979553223,82.98272895812988,24013750.0,2023-09-01
AVGO,2023-10,85.62986339222302,86.92695478959517,84.51299840753728,85.7113186229359,84.41065285422586,21009545.454545453,2023-10-02
AVGO,2023-11,93.36100006103516,94.60523841494606,92.51209549676804,93.75761885870071,92.33484940301804,28854380.95238095,2023-11-01
AVGO,2023-12,104.59180068969727,106.55364990234375,103.72154960632324,105.53839950561523,104.14054527282715,46270250.0,2023-12-01
AVGO,2024-01,114.15709540957496,115.5491427466983,112.84380921863374,114.30023847307477,113.08333514985584,27754380.95238095,2024-01-02
AVGO,2024-02,126.16200103759766,127.53755073547363,124.59059982299804,126.22659912109376,124.88272171020508,23991600.0,2024-02-01
AVGO,2024-03,132.20800018310547,134.4134994506836,129.50530014038085,131.65240058898925,130.4467788696289,41324150.0,2024-03-01
AVGO,2024-04,131.48618281971324,133.59713606400922,129.06031903353605,131.00986376675692,130.16706189242277,23826545.454545453,2024-04-01
AVGO,2024-05,135.40927366776899,137.06254542957652,133.5520896911621,135.45581921664152,134.58441266146573,24070454.545454547,2024-05-01
AVGO,2024-06,156.63157814427427,158.9127381977282,153.65368491724917,156.1396299663343,155.26729222347862,53003368.421052635,2024-06-03
AVGO,2024-07,163.8059546730735,166.36631844260475,159.88177212801847,162.82995397394353,162.29615436900747,33990600.0,2024-07-01
AVGO,2024-08,155.58590906316584,159.3113646073775,152.00181857022372,155.8413640802557,155.3304769342596,24088700.0,2024-08-01
AVGO,2024-09,161.76850051879882,165.11050109863282,158.69349899291993,162.47700119018555,162.171395111084,34661740.0,2024-09-03
AVGO,2024-10,176.84956558890966,179.41782545006794,174.08347950810972,176.8269573709239,176.8269573709239,19136530.43478261,2024-10-01
DELL,2016-08,12.653200062838467,12.859855825250799,12.355717919089578,12.521552866155451,11.68756103515625,2623061.4545454546,2016-08-17
DELL,2016-09,13.361709821791877,13.60934439159575,13.202277546837216,13.41463125319708,12.521156855991908,22910500.476190478,2016-09-01
DELL,2016-10,13.395654315040225,13.515662965320406,13.299433753603982,13.397659074692498,12.505314872378396,6766605.904761905,2016-10-03
DELL,2016-11,14.115037463960194,14.321510996137347,14.03164631979806,14.200299671718053,13.254495938618978,4584411.047619048,2016-11-01
DELL,2016-12,15.353878429957799,15.536163466317314,15.2060729435512,15.39811338697161,14.372529892694383,6443352.380952381,2016-12-01
DELL,2017-01,16.29851837158203,16.500862312316894,16.197206020355225,16.40053219795227,15.308183240890504,5177153.15,2017-01-03
DELL,2017-02,18.065620623136823,18.223223937185185,17.98231365806178,18.105058469270404,16.899180261712324,4050839.0,2017-02-01
DELL,2017-03,17.804152944813605,17.96265593818996,17.69201776255732,17.822577932606574,16.635514466658883,3978649.6086956523,2017-03-01
DELL,2017-04,18.22839385584781,18.368420048763877,18.127214130602386,18.250402149401214,17.03484314366391,5122361.052631579,2017-04-03
DELL,2017-05,18.766766288063742,18.925075010819867,18.633843075145375,18.788835005326703,17.537415157664906,6945512.136363637,2017-05-01
DELL,2017-06,17.99410325830633,18.12370950525457,17.73667638952082,17.902511163191363,16.710124145854603,7092787.2272727275,2017-06-01
DELL,2017-07,17.514546966552736,17.63817071914673,17.40425443649292,17.545558166503906,16.37694582939148,2950307.7,2017-07-03
DELL,2017-08,18.825207751730215,19.047770541647207,18.71880746924359,18.93575684920601,17.67455134184464,3094904.5217391304,2017-08-01
DELL,2017-09,21.35768060684204,21.494354248046875,21.251737785339355,21.376484394073486,19.95271463394165,5269832.9,2017-09-01
DELL,2017-10,22.65176686373624,22.796935948458586,22.567701253024016,22.70445138757879,21.192233432422984,4300407.090909091,2017-10-02
DELL,2017-11,22.871519179571244,23.046587716965448,22.633907590593612,22.82862100147066,21.30813253493536,5861356.761904762,2017-11-01
DELL,2017-12,22.414865493774414,22.69607048034668,22.153586292266844,22.423845958709716,20.930317211151124,6338038.25,2017-12-01
DELL,2018-01,23.84655543736049,24.10782141912551,23.305581319899787,23.64101745968773,22.06641996474493,14000335.333333334,2018-01-02
DELL,2018-02,19.504731529637386,19.852434057938424,19.26382094935367,19.52939856679816,18.228653757195723,7966762.578947368,2018-02-01
DELL,2018-03,21.29724221002488,21.594323385329474,20.991741725376674,21.30592900230771,19.886858531406947,5968644.095238095,2018-03-01
DELL,2018-04,20.547522862752277,20.735955102103098,20.23066284542992,20.465735390072776,19.10262634640648,3829259.1428571427,2018-04-02
DELL,2018-05,21.29766134782271,21.601904695684258,21.06868145682595,21.39894823594527,19.973683097145774,6121302.681818182,2018-05-01
DELL,2018-06,24.431630634126208,24.727375302995956,24.123056139264786,24.465975806826638,22.836432774861652,5457557.0,2018-06-01
DELL,2018-07,26.4164491380964,26.574277696155367,26.17188835144043,26.379430952526274,24.6224426087879,8592918.095238095,2018-07-02
DELL,2018-08,26.56072177057681,26.735575136931047,26.440533430679984,26.595009264738664,24.823662882265836,4371659.260869565,2018-08-01
DELL,2018-09,27.101753937570674,27.268219998008327,26.914018430207904,27.12213767202277,25.315682160226924,5753316.631578947,2018-09-04
DELL,2018-10,26.37220274883768,26.576218563577402,25.996994267339293,26.224071751470152,24.477431753407355,6476293.565217392,2018-10-01
DELL,2018-11,28.186775934128534,28.5339720589774,27.871786844162713,28.298097792125883,26.413318270728702,11832037.238095239,2018-11-01
DELL,2018-12,27.74795813309519,28.046167474043997,27.315746608533356,27.748353857743112,25.900189449912624,14425107.94736842,2018-12-03
DELL,2019-01,23.079912276495072,23.443390437534877,22.706297193254745,23.011609122866677,21.478932789393834,8377686.857142857,2019-01-02
DELL,2019-02,27.101928510163958,27.457251598960475,26.859444768805254,27.239042784038343,25.424800872802734,4556134.578947368,2019-02-01
